CodigoVariable,CodigoDuracion,UnidadMedida,CodigoSICAgente,CodigoPlanta,Version
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,GNYG,3J4D,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,NRCG,PPN1,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,EPMG,SNFR,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,GNYG,3K6T,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,EPMG,MNC1,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,BDJG,2S8S,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,EPSG,2S8G,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,CHVG,CHVR,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPSG,3ENA,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,EPMG,3KXQ,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,ENDG,GYPO,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,TYPG,TYP3,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,ERRG,IRG1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EEPG,LBR1,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,EPSG,3GVI,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,HLAG,IQU2,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,EPSG,ARG1,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,ISGG,2ZP9,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,CTZG,3H2U,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,ENDG,PGUG,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,TRMG,TSJ1,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,SDCG,3INX,TX4
GReal,PT1H,kWh,EPSG,3EXB,TX4
GReal,PT1H,kWh,EPSG,3EXB,TX4
GReal,PT1H,kWh,EPSG,3EXB,TX4
GReal,PT1H,kWh,EPSG,3EXB,TX4
GReal,PT1H,kWh,EPSG,3EXB,TX4
